# units:
# wavelength_nm, sun_photons_per_s_m2_nm, asteroid_reflectance, atm_transmission, qe_e_per_photon, mirror_reflectivity

8.770000000000000000e+02,4.280071852651846656e+18,1.107939999999999967e-02,9.893710782752824784e-01,4.484691999999999568e-01,9.770652094095528817e-01
8.780000000000000000e+02,4.309013492210306560e+18,1.107019999999999879e-02,9.891344602542045950e-01,4.461242970000000030e-01,9.766633577755370332e-01
8.790000000000000000e+02,4.270728532302487552e+18,1.105860000000000003e-02,9.894588046499540601e-01,4.442403850000000154e-01,9.763991643498488582e-01
8.800000000000000000e+02,4.232443572394668032e+18,1.103900000000000020e-02,9.894113844022066617e-01,4.414213199999999504e-01,9.763987123622470676e-01
8.810000000000000000e+02,4.227706972116267520e+18,1.102420000000000136e-02,9.891686038508922252e-01,4.386229600000000062e-01,9.764607412973825840e-01
8.820000000000000000e+02,4.222970371837867008e+18,1.100940000000000078e-02,9.885149538209286879e-01,4.367484120000000303e-01,9.768747128437567095e-01
8.830000000000000000e+02,4.242888860860662784e+18,1.100620000000000070e-02,9.893090826354380418e-01,4.338954520000000148e-01,9.772937994429115038e-01
8.840000000000000000e+02,4.262807349883459072e+18,1.101460000000000113e-02,9.892693959417657723e-01,4.311331969999999680e-01,9.772941481915226047e-01
8.850000000000000000e+02,4.223919302810848256e+18,1.098100000000000118e-02,9.893079368836233956e-01,4.292555500000000412e-01,9.772936921314632208e-01
8.860000000000000000e+02,4.185031255738237440e+18,1.098499999999999997e-02,9.893747321762199620e-01,4.268492999999999871e-01,9.772967791422422223e-01
8.870000000000000000e+02,4.203165653849496576e+18,1.098899999999999877e-02,9.888583403098424318e-01,4.243364460000000338e-01,9.769793347454907018e-01
8.880000000000000000e+02,4.221300051960755200e+18,1.098899999999999877e-02,9.892441282109248890e-01,4.217938310000000079e-01,9.765760400602123692e-01
8.890000000000000000e+02,4.245543350526727680e+18,1.098499999999999997e-02,9.896599023731637024e-01,4.186995199999999917e-01,9.763959003911510948e-01
8.900000000000000000e+02,4.269786649092700160e+18,1.097499999999999865e-02,9.893534167981242744e-01,4.162874739999999907e-01,9.765816167665740677e-01
8.910000000000000000e+02,4.244049224729481216e+18,1.097300000000000011e-02,9.896888407115461694e-01,4.143501439999999758e-01,9.769846716306412882e-01
8.920000000000000000e+02,4.218311800366262784e+18,1.097099999999999985e-02,9.891391941290170742e-01,4.118300300000000136e-01,9.772968384219320459e-01
8.930000000000000000e+02,4.209089298814524416e+18,1.096100000000000026e-02,9.729350016273431434e-01,4.093843540000000059e-01,9.772936871521012980e-01
8.940000000000000000e+02,4.199866797262786048e+18,1.094300000000000134e-02,9.876595726264797426e-01,4.066907889999999970e-01,9.772936712946957982e-01
8.950000000000000000e+02,4.216968698066042368e+18,1.092000000000000089e-02,9.483175862843471471e-01,4.036105329999999936e-01,9.772936806622480876e-01
8.960000000000000000e+02,4.234070598869298688e+18,1.091080000000000001e-02,9.868802478396414557e-01,4.015334620000000077e-01,9.772940504308638143e-01
8.970000000000000000e+02,4.227946596064882688e+18,1.090159999999999914e-02,8.981184379962778852e-01,3.992210990000000237e-01,9.776843384057753994e-01
8.980000000000000000e+02,4.221822593260466688e+18,1.089659999999999934e-02,2.796492260737000746e-01,3.961202109999999998e-01,9.780939544016493681e-01
8.990000000000000000e+02,4.185521075280259584e+18,1.089579999999999889e-02,9.069006167877741165e-01,3.940072370000000102e-01,9.781914006756911029e-01
9.000000000000000000e+02,4.149219557300052480e+18,1.089299999999999990e-02,7.728330855020258960e-01,3.919158699999999995e-01,9.781891291197245542e-01
9.010000000000000000e+02,4.098886446211133440e+18,1.086780000000000038e-02,8.971538724488985483e-01,3.893329460000000131e-01,9.781882228853648886e-01
9.020000000000000000e+02,4.048553335122214400e+18,1.084259999999999911e-02,9.841767460925670008e-01,3.869201000000000445e-01,9.780066253939595500e-01
9.030000000000000000e+02,4.137004776860566528e+18,1.083519999999999969e-02,9.815079803702948524e-01,3.839871029999999963e-01,9.776035504815534516e-01
9.040000000000000000e+02,4.225456218598919168e+18,1.084559999999999864e-02,9.851543685155611518e-01,3.811465079999999950e-01,9.772905190283228682e-01
9.050000000000000000e+02,4.205273438456327168e+18,1.088000000000000078e-02,9.625903278330009138e-01,3.792643050000000238e-01,9.772936610399994839e-01
9.060000000000000000e+02,4.185090658313734656e+18,1.089999999999999997e-02,9.831817639716045054e-01,3.765113589999999899e-01,9.772936740277060608e-01
9.070000000000000000e+02,4.155199080958979072e+18,1.092000000000000089e-02,9.747211110672919787e-01,3.736706389999999711e-01,9.772936740678986878e-01
9.080000000000000000e+02,4.125307503604224000e+18,1.092000000000000089e-02,8.096065292019820614e-01,3.717915260000000388e-01,9.772936740681245071e-01
9.090000000000000000e+02,4.104884092689703424e+18,1.089999999999999997e-02,9.331055566936966583e-01,3.690457970000000087e-01,9.772936740678732637e-01
9.100000000000000000e+02,4.084460681775182848e+18,1.085800000000000133e-02,9.544268034686703706e-01,3.660242190000000395e-01,9.772936740678704881e-01
9.110000000000000000e+02,4.100656441596280832e+18,1.085320000000000035e-02,9.654879879367935791e-01,3.636134750000000193e-01,9.772936740678703771e-01
9.120000000000000000e+02,4.116852201417379328e+18,1.084839999999999936e-02,9.622614402714240178e-01,3.612622470000000363e-01,9.772936740678703771e-01
9.130000000000000000e+02,4.145292442965711872e+18,1.084560000000000038e-02,5.115907536963613111e-01,3.583578109999999706e-01,9.772936740678703771e-01
9.140000000000000000e+02,4.173732684514044928e+18,1.084479999999999993e-02,9.740821600119925483e-01,3.554219739999999739e-01,9.772936740678703771e-01
9.150000000000000000e+02,4.162851441553301504e+18,1.085599999999999933e-02,9.101204718565494289e-01,3.534831069999999631e-01,9.772936740678703771e-01
9.160000000000000000e+02,4.151970198592558080e+18,1.086879999999999964e-02,8.883769993728682923e-01,3.509712389999999904e-01,9.772936740678703771e-01
9.170000000000000000e+02,4.144256421776111616e+18,1.088159999999999995e-02,9.242705073750715483e-01,3.478802100000000230e-01,9.772936740678732637e-01
9.180000000000000000e+02,4.136542644959665664e+18,1.088820000000000066e-02,9.019776343586489720e-01,3.453829139999999853e-01,9.772936740681372747e-01
9.190000000000000000e+02,4.131091200128673792e+18,1.088860000000000001e-02,9.794830394720203115e-01,3.429652959999999751e-01,9.772936740677278245e-01
9.200000000000000000e+02,4.125639755297681408e+18,1.084899999999999927e-02,9.736521088472896990e-01,3.404197159999999833e-01,9.772936740291586766e-01
9.210000000000000000e+02,4.065607915229734912e+18,1.087220000000000027e-02,9.879196379066598199e-01,3.379161669999999895e-01,9.772936612271713175e-01
9.220000000000000000e+02,4.005576075161788416e+18,1.089539999999999953e-02,9.769179000577188354e-01,3.355440819999999658e-01,9.772905392926515278e-01
9.230000000000000000e+02,3.999454589415656448e+18,1.090600000000000076e-02,9.820388135932556217e-01,3.327397970000000038e-01,9.776054037013347520e-01
9.240000000000000000e+02,3.993333103669524992e+18,1.090400000000000050e-02,9.678279225320549628e-01,3.297187149999999956e-01,9.780085606169565127e-01
9.250000000000000000e+02,4.003948041863845888e+18,1.083900000000000141e-02,9.479658204418820455e-01,3.277384469999999883e-01,9.781923427916854319e-01
9.260000000000000000e+02,4.014562980058166272e+18,1.083440000000000097e-02,8.294891810594282600e-01,3.252723430000000193e-01,9.781891145003015486e-01
9.270000000000000000e+02,4.055570893617369088e+18,1.082980000000000054e-02,9.849023195828047195e-01,3.222286759999999917e-01,9.781890967556019501e-01
9.280000000000000000e+02,4.096578807176571904e+18,1.082520000000000010e-02,8.814951020938128767e-01,3.202720279999999864e-01,9.781890966625695905e-01
9.290000000000000000e+02,4.079457273318702592e+18,1.082059999999999966e-02,7.704078117830004402e-01,3.177942880000000359e-01,9.781890966641660912e-01
9.300000000000000000e+02,4.062335739460833280e+18,1.081599999999999923e-02,8.982064399634708263e-01,3.146846710000000269e-01,9.781890966641727525e-01
9.310000000000000000e+02,4.060604506773254656e+18,1.081299999999999970e-02,9.208999287274358680e-01,3.121686009999999900e-01,9.781890966641726415e-01
9.320000000000000000e+02,4.058873274085676032e+18,1.081000000000000016e-02,9.330838841163701103e-01,3.098616840000000261e-01,9.781890966641727525e-01
9.330000000000000000e+02,4.060877355891214848e+18,1.080699999999999890e-02,7.230928084939731715e-01,3.071120139999999887e-01,9.781890966641727525e-01
9.340000000000000000e+02,4.062881437696753664e+18,1.080399999999999937e-02,6.308610348804635226e-01,3.040377400000000008e-01,9.781890966641727525e-01
9.350000000000000000e+02,4.045085332218833920e+18,1.080099999999999984e-02,9.216544488420962411e-01,3.019401509999999900e-01,9.781890966641727525e-01
9.360000000000000000e+02,4.027289226740913664e+18,1.081879999999999994e-02,6.910223066234442157e-01,2.996845169999999836e-01,9.781890966641727525e-01
9.370000000000000000e+02,4.039383188382778368e+18,1.083660000000000005e-02,2.830500166055144318e-01,2.965734250000000016e-01,9.781890966641727525e-01
9.380000000000000000e+02,4.051477150024643072e+18,1.085440000000000016e-02,1.348970136532457731e-01,2.939815129999999721e-01,9.781890966641727525e-01
9.390000000000000000e+02,4.022198728067814400e+18,1.087220000000000027e-02,9.370862233898259452e-01,2.914999890000000149e-01,9.781890966641727525e-01
9.400000000000000000e+02,3.992920306110986240e+18,1.089000000000000037e-02,4.995572137380426270e-01,2.890430270000000079e-01,9.781890966641727525e-01
9.410000000000000000e+02,3.952591998288401408e+18,1.088180000000000050e-02,7.484114483878103741e-01,2.871374210000000038e-01,9.781890966641727525e-01
9.420000000000000000e+02,3.912263690465817088e+18,1.087360000000000063e-02,8.887082992351690303e-01,2.845783550000000051e-01,9.781890966641727525e-01
9.430000000000000000e+02,3.933999998981153280e+18,1.086539999999999902e-02,4.001559047975095096e-01,2.814972000000000030e-01,9.781890966641727525e-01
9.440000000000000000e+02,3.955736307496489472e+18,1.085719999999999914e-02,5.569837141664302216e-01,2.789800639999999721e-01,9.781890966641727525e-01
9.450000000000000000e+02,3.972070505523194880e+18,1.084899999999999927e-02,8.193374756860890562e-01,2.766685720000000015e-01,9.781890966641727525e-01
9.460000000000000000e+02,3.988404703549900288e+18,1.083739999999999877e-02,7.389968819347605966e-02,2.739224249999999694e-01,9.781890966641727525e-01
9.470000000000000000e+02,4.000256524184865792e+18,1.082580000000000001e-02,7.844417072590652573e-01,2.708471330000000177e-01,9.781890966641727525e-01
9.480000000000000000e+02,4.012108344819831808e+18,1.081419999999999951e-02,6.679964553102899494e-01,2.687474810000000103e-01,9.781890966641727525e-01
9.490000000000000000e+02,4.007253946213750272e+18,1.080260000000000074e-02,8.784398745102148798e-01,2.664941800000000249e-01,9.781890966641727525e-01
9.500000000000000000e+02,4.002399547607668736e+18,1.079100000000000024e-02,6.373081227745791555e-01,2.633832200000000290e-01,9.781890966641727525e-01
9.510000000000000000e+02,3.994152154435063808e+18,1.079519999999999959e-02,9.617821509391956125e-01,2.607900739999999828e-01,9.781890966641727525e-01
9.520000000000000000e+02,3.985904761262458880e+18,1.079939999999999893e-02,3.106510999550144425e-01,2.583090630000000054e-01,9.781890966641727525e-01
9.530000000000000000e+02,3.933181451627270656e+18,1.080360000000000001e-02,3.367775765078300232e-01,2.558510979999999990e-01,9.781890966641727525e-01
9.540000000000000000e+02,3.880458141992082432e+18,1.080779999999999935e-02,9.617782747728438331e-01,2.539452119999999757e-01,9.781890966641727525e-01
9.550000000000000000e+02,3.885006969722513920e+18,1.081199999999999870e-02,9.688811987951286842e-01,2.513884210000000285e-01,9.781890966641727525e-01
9.560000000000000000e+02,3.889555797452945408e+18,1.081259999999999860e-02,9.690569852239837578e-01,2.483065919999999926e-01,9.781890966641727525e-01
9.570000000000000000e+02,3.919184593922874368e+18,1.081319999999999851e-02,9.526001967237088808e-01,2.457880880000000157e-01,9.781890966641727525e-01
9.580000000000000000e+02,3.948813390392803328e+18,1.081379999999999841e-02,4.958069861498051734e-01,2.434789450000000022e-01,9.781890966641727525e-01
9.590000000000000000e+02,3.943994734014352384e+18,1.081439999999999832e-02,8.675361281655949997e-01,2.407302980000000092e-01,9.781890966641727525e-01
9.600000000000000000e+02,3.939176077635900928e+18,1.081499999999999823e-02,9.698173247974082312e-01,2.376517559999999918e-01,9.781890966641727525e-01
9.610000000000000000e+02,3.928266643622378496e+18,1.082719999999999863e-02,6.554826105841076167e-01,2.355806649999999947e-01,9.781890966641727525e-01
9.620000000000000000e+02,3.917357209608856064e+18,1.083939999999999904e-02,8.965175145929258349e-01,2.332571920000000298e-01,9.781890966641727525e-01
9.630000000000000000e+02,3.902988330690118656e+18,1.085159999999999771e-02,9.608252514906573394e-01,2.301574259999999983e-01,9.781890966641727525e-01
9.640000000000000000e+02,3.888619451771381760e+18,1.086379999999999811e-02,9.061831419912933505e-01,2.281412440000000208e-01,9.781890966641727525e-01
9.650000000000000000e+02,3.876605532582941696e+18,1.087599999999999852e-02,9.750841921152119118e-01,2.257092009999999982e-01,9.781890966641727525e-01
9.660000000000000000e+02,3.864591613394501120e+18,1.087679999999999897e-02,9.639673280278292511e-01,2.226550830000000036e-01,9.781890966641727525e-01
9.670000000000000000e+02,3.873952553151846400e+18,1.087759999999999942e-02,9.302805591642151484e-01,2.206953449999999872e-01,9.781890966641727525e-01
9.680000000000000000e+02,3.883313492909192192e+18,1.087839999999999988e-02,9.322934128061874937e-01,2.182192920000000091e-01,9.781890966641727525e-01
9.690000000000000000e+02,3.884883633866608640e+18,1.087920000000000033e-02,9.389807151539758534e-01,2.151169940000000058e-01,9.781890966641727525e-01
9.700000000000000000e+02,3.886453774824025600e+18,1.088000000000000078e-02,9.699967170704760777e-01,2.126160049999999968e-01,9.781890966641728635e-01
9.710000000000000000e+02,3.884833292700933120e+18,1.087839999999999988e-02,7.599918057638277435e-01,2.102012399999999837e-01,9.781890966641636487e-01
9.720000000000000000e+02,3.883212810577840640e+18,1.087680000000000070e-02,9.899422003792659464e-01,2.076553379999999949e-01,9.781890966624088302e-01
9.730000000000000000e+02,3.857543346788284416e+18,1.087519999999999980e-02,9.879519706684973812e-01,2.051508129999999874e-01,9.781890967497413047e-01
9.740000000000000000e+02,3.831873882998727680e+18,1.087360000000000063e-02,9.862590502063492970e-01,2.027791740000000065e-01,9.781891111648984838e-01
9.750000000000000000e+02,3.838264693981222912e+18,1.087199999999999972e-02,9.808634430607106047e-01,1.999801280000000070e-01,9.781913781448444700e-01
9.760000000000000000e+02,3.844655504963718144e+18,1.087319999999999953e-02,9.819603158318532810e-01,1.969542219999999844e-01,9.780954772561236688e-01
9.770000000000000000e+02,3.837270959370789888e+18,1.087439999999999934e-02,9.883804861365096395e-01,1.949705459999999946e-01,9.776856868364157682e-01
9.780000000000000000e+02,3.829886413777861120e+18,1.087560000000000089e-02,9.807148224307558060e-01,1.925078570000000044e-01,9.772940371071435761e-01
9.790000000000000000e+02,3.825662286566036480e+18,1.087680000000000070e-02,9.728923497020562916e-01,1.894642430000000044e-01,9.772936855536024092e-01
9.800000000000000000e+02,3.821438159354211840e+18,1.087800000000000052e-02,9.759740228927101802e-01,1.875298390000000037e-01,9.772936711391311260e-01
9.810000000000000000e+02,3.829786738269824512e+18,1.089060000000000028e-02,9.916347405011460836e-01,1.849515220000000071e-01,9.772936740368138864e-01
9.820000000000000000e+02,3.838135317185437184e+18,1.090320000000000004e-02,9.912899654513087633e-01,1.819812329999999923e-01,9.772936740676249068e-01
9.830000000000000000e+02,3.825697021970352640e+18,1.091580000000000154e-02,9.221032575973541201e-01,1.800789929999999928e-01,9.772936740678767054e-01
9.840000000000000000e+02,3.813258726755268096e+18,1.092840000000000131e-02,9.880568520210455397e-01,1.774609849999999878e-01,9.772936740678703771e-01
9.850000000000000000e+02,3.807951257658107904e+18,1.094100000000000107e-02,9.911134450506480231e-01,1.744123490000000221e-01,9.772936740678703771e-01
9.860000000000000000e+02,3.802643788560947200e+18,1.094460000000000051e-02,9.790847433994813720e-01,1.719682930000000221e-01,9.772936740678703771e-01
9.870000000000000000e+02,3.795060898775258112e+18,1.094820000000000168e-02,9.924701153896180461e-01,1.694118159999999929e-01,9.772936740678703771e-01
9.880000000000000000e+02,3.787478008989568512e+18,1.095180000000000112e-02,9.902556690694758190e-01,1.671601729999999952e-01,9.772936740678692669e-01
9.890000000000000000e+02,3.772871519768843264e+18,1.095540000000000229e-02,9.929149096596138202e-01,1.652006839999999865e-01,9.772936740677311551e-01
9.900000000000000000e+02,3.758265030548117504e+18,1.095900000000000173e-02,9.856290785338540639e-01,1.623059870000000127e-01,9.772936740561410929e-01
9.910000000000000000e+02,3.768553254577204736e+18,1.096820000000000087e-02,9.893907726974471295e-01,1.594039909999999949e-01,9.772936740629354357e-01
9.920000000000000000e+02,3.778841478606291968e+18,1.097740000000000174e-02,9.923394140210400893e-01,1.569949350000000021e-01,9.772936762366556396e-01
9.930000000000000000e+02,3.779898643085475840e+18,1.098660000000000088e-02,9.930242951508893023e-01,1.544649459999999919e-01,9.772943517131084112e-01
9.940000000000000000e+02,3.780955807564660224e+18,1.099580000000000175e-02,9.930687238533696393e-01,1.521782379999999935e-01,9.776370136350085449e-01
9.950000000000000000e+02,3.776987916886122496e+18,1.100500000000000089e-02,9.930933698527876219e-01,1.503127400000000002e-01,9.780484288253523673e-01
9.960000000000000000e+02,3.773020026207585280e+18,1.100480000000000035e-02,9.933673224138979130e-01,1.487635449999999970e-01,9.779292852387587720e-01
9.970000000000000000e+02,3.773040162673855488e+18,1.100459999999999980e-02,9.933811541249831789e-01,1.477274600000000049e-01,9.775197414826948261e-01
9.980000000000000000e+02,3.773060299140125184e+18,1.100440000000000099e-02,9.930761836118492392e-01,0.000000000000000000e+00,9.772945820165256370e-01
9.990000000000000000e+02,3.769038040002659328e+18,1.100420000000000044e-02,9.880566755793407374e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+03,3.765015780865192960e+18,1.100399999999999989e-02,9.931475350339891150e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.001000000000000000e+03,3.766258704245719040e+18,1.101059999999999886e-02,9.933527993869827322e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.002000000000000000e+03,3.767501627626245632e+18,1.101719999999999956e-02,9.933730678532960434e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.003000000000000000e+03,3.718697377738889216e+18,1.102379999999999853e-02,9.925196504487843185e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.004000000000000000e+03,3.669893127851532288e+18,1.103039999999999923e-02,9.935413029827181441e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.005000000000000000e+03,3.641896391972800512e+18,1.103699999999999994e-02,9.935084517872828647e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.006000000000000000e+03,3.613899656094068736e+18,1.105139999999999942e-02,9.934108754553748755e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.007000000000000000e+03,3.667982177202493440e+18,1.106580000000000064e-02,9.937635078392096366e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.008000000000000000e+03,3.722064698310918656e+18,1.108020000000000012e-02,9.937348300617835362e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.009000000000000000e+03,3.720164319306671104e+18,1.109460000000000134e-02,9.920615758879408608e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.010000000000000000e+03,3.718263940302423552e+18,1.110900000000000082e-02,9.908537849694690758e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.011000000000000000e+03,3.708954348534066688e+18,1.111120000000000163e-02,9.937395249809243269e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.012000000000000000e+03,3.699644756765709824e+18,1.111340000000000071e-02,9.937789599860261669e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.013000000000000000e+03,3.690028587298390016e+18,1.111560000000000152e-02,9.843278178792737032e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.014000000000000000e+03,3.680412417831070208e+18,1.111780000000000233e-02,9.924669158951058279e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.015000000000000000e+03,3.665884964240455680e+18,1.112000000000000141e-02,9.939999812288219383e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.016000000000000000e+03,3.651357510649840640e+18,1.112280000000000213e-02,9.940483400306624473e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.017000000000000000e+03,3.646751797402195968e+18,1.112560000000000111e-02,9.937566551826046979e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.018000000000000000e+03,3.642146084154550784e+18,1.112840000000000010e-02,9.940553267173380947e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.019000000000000000e+03,3.628778994432754688e+18,1.113120000000000082e-02,9.891597523602909670e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.020000000000000000e+03,3.615411904710958592e+18,1.113399999999999980e-02,9.941008238766215754e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.021000000000000000e+03,3.613811559054136832e+18,1.113160000000000018e-02,9.940876355204796289e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.022000000000000000e+03,3.612211213397315072e+18,1.112920000000000055e-02,9.941447960410088047e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.023000000000000000e+03,3.624251309991907328e+18,1.112679999999999919e-02,9.941512546206338063e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.024000000000000000e+03,3.636291406586499072e+18,1.112439999999999957e-02,9.941001959413365840e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.025000000000000000e+03,3.632869717555539968e+18,1.112199999999999994e-02,9.940769636953999955e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.026000000000000000e+03,3.629448028524580352e+18,1.113199999999999953e-02,9.915250604035942272e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.027000000000000000e+03,3.623152865756868608e+18,1.114199999999999913e-02,9.940765551111190312e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.028000000000000000e+03,3.616857702989156864e+18,1.115200000000000045e-02,9.934595370202208287e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.029000000000000000e+03,3.606894682890333184e+18,1.116200000000000005e-02,9.939594855688311803e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.030000000000000000e+03,3.596931662791509504e+18,1.117199999999999964e-02,9.942621420863310133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031000000000000000e+03,3.592111496178086912e+18,1.117679999999999889e-02,9.941944735395625843e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.032000000000000000e+03,3.587291329564664832e+18,1.118159999999999987e-02,9.942085187343954189e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.033000000000000000e+03,3.567864170318861312e+18,1.118639999999999912e-02,9.942720835936211810e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.034000000000000000e+03,3.548437011073057280e+18,1.119120000000000011e-02,9.942753860917367126e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.035000000000000000e+03,3.557866414815721472e+18,1.119599999999999936e-02,9.942764050229961903e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.036000000000000000e+03,3.567295818558385664e+18,1.120200000000000015e-02,9.942401193507977020e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.037000000000000000e+03,3.552972750100412928e+18,1.120799999999999921e-02,9.941576257706710162e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.038000000000000000e+03,3.538649681642440192e+18,1.121400000000000001e-02,9.942155451787411113e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.039000000000000000e+03,3.539179270705345536e+18,1.121999999999999907e-02,9.941902313647208445e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.040000000000000000e+03,3.539708859768250880e+18,1.122599999999999987e-02,9.939462697530228041e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.041000000000000000e+03,3.539178263882032128e+18,1.123479999999999965e-02,9.940237277702264063e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.042000000000000000e+03,3.538647667995813376e+18,1.124359999999999943e-02,9.940145805261505485e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.043000000000000000e+03,3.533634694717854208e+18,1.125240000000000094e-02,9.940617496787481633e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.044000000000000000e+03,3.528621721439895040e+18,1.126120000000000072e-02,9.940064189549260298e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.045000000000000000e+03,3.501987217504339968e+18,1.127000000000000050e-02,9.939198456867138765e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.046000000000000000e+03,3.475352713568785408e+18,1.127840000000000092e-02,9.936807712010496951e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.047000000000000000e+03,3.490281889661490176e+18,1.128679999999999961e-02,9.936691407902322748e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.048000000000000000e+03,3.505211065754194432e+18,1.129520000000000003e-02,9.936295628710481997e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.049000000000000000e+03,3.502741328166158336e+18,1.130359999999999872e-02,9.905215128650903811e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+03,3.500271590578121728e+18,1.131199999999999914e-02,9.932737182893378591e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.051000000000000000e+03,3.494072579436850176e+18,1.132299999999999973e-02,9.930887505067547139e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.052000000000000000e+03,3.487873568295578112e+18,1.133400000000000032e-02,9.928249423882319347e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.053000000000000000e+03,3.481373013571909632e+18,1.134499999999999918e-02,9.924681795718436339e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.054000000000000000e+03,3.474872458848240640e+18,1.135599999999999977e-02,9.920816145369796279e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.055000000000000000e+03,3.480295712626455552e+18,1.136700000000000037e-02,9.916087250126560670e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.056000000000000000e+03,3.485718966404669952e+18,1.136500000000000010e-02,9.908515602967463698e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.057000000000000000e+03,3.460791531397168128e+18,1.136299999999999984e-02,9.903598113194501673e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.058000000000000000e+03,3.435864096389666304e+18,1.136099999999999957e-02,9.897021566483895638e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.059000000000000000e+03,3.429506510576516608e+18,1.135899999999999931e-02,9.891793136420388155e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+03,3.423148924763366912e+18,1.135699999999999904e-02,9.888165017132537482e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.061000000000000000e+03,3.432526477105385472e+18,1.136759999999999854e-02,9.884465648454126008e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.062000000000000000e+03,3.441904029447404544e+18,1.137819999999999977e-02,9.881953060117127929e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.063000000000000000e+03,3.450769108722847232e+18,1.138879999999999927e-02,9.877955327095951921e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.064000000000000000e+03,3.459634187998289920e+18,1.139940000000000050e-02,9.872667261492518165e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.065000000000000000e+03,3.445713345454063616e+18,1.141000000000000000e-02,9.855902888416032681e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.066000000000000000e+03,3.431792502909837824e+18,1.142080000000000005e-02,9.869002350409782354e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.067000000000000000e+03,3.414043718127652864e+18,1.143160000000000009e-02,9.875265581521859293e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.068000000000000000e+03,3.396294933345467392e+18,1.144240000000000014e-02,9.875895462242562095e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.069000000000000000e+03,3.379006266817555456e+18,1.145320000000000019e-02,9.886092217595885412e-01,0.000000000000000000e+00,0.000000000000000000e+00
